x-axis,y-axis,z-axis,|time
0.0|,-5.363011718749999,-7.50821640625,|1.4697026769999866
0.0|,-5.363011718749999,-7.50821640625,|1.4703303289999212
-0.15322890625|,-5.516240625,-8.2743609375,|1.470822200999919
-0.15322890625|,-5.516240625,-8.2743609375,|1.4712539180000022
-0.15322890625|,-5.516240625,-8.2743609375,|1.4716731859999754
0.0|,-5.516240625,-7.50821640625,|1.472092922999991
0.0|,-5.516240625,-7.50821640625,|1.4725375560000202
0.0|,-5.516240625,-6.4356140625,|1.4729538560000037
0.0|,-5.8226984375,-6.4356140625,|1.4733621340000127
0.0|,-5.8226984375,-6.4356140625,|1.4738136419999819
-0.15322890625|,-5.516240625,-7.048529687499999,|1.4743580140000176
-0.15322890625|,-5.516240625,-7.048529687499999,|1.474875562999955
-0.15322890625|,-5.516240625,-7.048529687499999,|1.4753612370000155
-0.3064578125|,-5.8226984375,-7.50821640625,|1.4758576409999478
-0.3064578125|,-5.8226984375,-7.50821640625,|1.4764528449999261
-0.3064578125|,-5.66946953125,-7.048529687499999,|1.476944352999908
-0.3064578125|,-5.66946953125,-7.048529687499999,|1.47737164199998
-0.3064578125|,-5.66946953125,-7.048529687499999,|1.4777916919999825
-0.3064578125|,-5.97592734375,-6.89530078125,|1.4782037730000184
-0.3064578125|,-5.97592734375,-6.89530078125,|1.4786528329999555
-0.3064578125|,-5.363011718749999,-7.6614453125,|1.47919866299992
-0.3064578125|,-5.363011718749999,-7.6614453125,|1.4797137639999391
-0.3064578125|,-5.363011718749999,-7.6614453125,|1.48022683399995
-0.3064578125|,-5.516240625,-7.967903124999999,|1.4807250599999406
-0.3064578125|,-5.516240625,-7.967903124999999,|1.4812819840000202
-0.45968671874999995|,-5.363011718749999,-8.12113203125,|1.481760157999929
-0.45968671874999995|,-5.363011718749999,-8.12113203125,|1.482189061999975
-0.45968671874999995|,-5.363011718749999,-8.12113203125,|1.482607862000009
-0.45968671874999995|,-5.516240625,-7.967903124999999,|1.483022910999921
-0.45968671874999995|,-5.516240625,-7.967903124999999,|1.4834675959999686
-0.45968671874999995|,-5.516240625,-7.967903124999999,|1.4840064989999746
-0.612915625|,-5.66946953125,-7.6614453125,|1.4845787869999185
-0.612915625|,-5.66946953125,-7.6614453125,|1.4850736280000092
-0.612915625|,-5.516240625,-7.201758593749999,|1.4855690419999519
-0.612915625|,-5.516240625,-7.201758593749999,|1.4861186219999354
-0.612915625|,-5.516240625,-7.201758593749999,|1.486598879999974
-0.612915625|,-5.516240625,-7.201758593749999,|1.4870212209999636
-0.612915625|,-5.516240625,-7.201758593749999,|1.4874381459999313
-0.7661445312499999|,-5.66946953125,-7.6614453125,|1.4878500699999222
-0.7661445312499999|,-5.66946953125,-7.6614453125,|1.4883250159999761
-0.7661445312499999|,-5.66946953125,-7.6614453125,|1.4888092310000047
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.4894232379999721
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.490082818000019
-0.7661445312499999|,-5.516240625,-8.12113203125,|1.4908762509999178
-0.7661445312499999|,-5.363011718749999,-8.12113203125,|1.4916502039999386
-0.7661445312499999|,-5.363011718749999,-8.12113203125,|1.492433584999958
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.4931326959999751
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.49371118199997
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.4941760749999276
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.494655812000019
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.4952234129999624
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.4958132529999375
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.4963449159999982
-1.0726023437499999|,-5.66946953125,-7.354987499999999,|1.4968121009999322
-1.0726023437499999|,-5.66946953125,-7.354987499999999,|1.4974722019999263
-1.0726023437499999|,-5.66946953125,-7.354987499999999,|1.4979691779999484
-1.0726023437499999|,-5.66946953125,-7.354987499999999,|1.4983982899999546
-1.0726023437499999|,-5.66946953125,-7.354987499999999,|1.4988151100000096
-0.9193734374999999|,-5.516240625,-7.81467421875,|1.4992291699999214
-0.9193734374999999|,-5.516240625,-7.81467421875,|1.4996830740000178
-0.9193734374999999|,-5.363011718749999,-8.12113203125,|1.500271090999945
-0.9193734374999999|,-5.363011718749999,-8.12113203125,|1.5010120769999276
-0.7661445312499999|,-5.516240625,-8.12113203125,|1.5015793129999793
-0.7661445312499999|,-5.516240625,-8.12113203125,|1.5021262369999704
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.5025654529999883
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.5029834709999932
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.5033973229999447
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.5038131539999995
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.504256952999981
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.50472080499992
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.5052731449999328
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.5057872569999518
-0.7661445312499999|,-5.516240625,-7.50821640625,|1.506273399999941
-0.7661445312499999|,-5.516240625,-7.50821640625,|1.506770271999926
-0.7661445312499999|,-5.516240625,-7.50821640625,|1.5072536549999995
-0.612915625|,-5.516240625,-7.50821640625,|1.5076773499999945
-0.612915625|,-5.516240625,-7.50821640625,|1.5080882849999853
-0.612915625|,-5.516240625,-7.50821640625,|1.5085285430000113
-0.612915625|,-5.516240625,-7.6614453125,|1.5089468219999844
-0.612915625|,-5.516240625,-7.6614453125,|1.509359475999986
-0.612915625|,-5.516240625,-7.6614453125,|1.509813534999921
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.510359469999912
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.510873165000021
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.5113565990000097
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.5118513359999497
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.5123698229999718
-0.3064578125|,-5.516240625,-7.6614453125,|1.5128087779999078
-0.3064578125|,-5.516240625,-7.6614453125,|1.5132239839999784
-0.3064578125|,-5.516240625,-7.6614453125,|1.5136371069999086
-0.3064578125|,-5.516240625,-7.6614453125,|1.5140473129999918
-0.3064578125|,-5.516240625,-7.6614453125,|1.5144809039999245
-0.3064578125|,-5.516240625,-7.6614453125,|1.5150108489999639
-0.3064578125|,-5.516240625,-7.6614453125,|1.515562511999974
-0.3064578125|,-5.516240625,-7.6614453125,|1.516052613999932
-0.3064578125|,-5.516240625,-7.50821640625,|1.5165647979999903
-0.3064578125|,-5.516240625,-7.50821640625,|1.5170699509999395
-0.15322890625|,-5.66946953125,-7.201758593749999,|1.5174927089999528
-0.15322890625|,-5.66946953125,-7.201758593749999,|1.5179334360000212
-0.15322890625|,-5.66946953125,-7.201758593749999,|1.5183970269999918
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.5188244199999872
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.5192415010000104
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.519661914999915
-0.3064578125|,-5.8226984375,-7.6614453125,|1.5201102459999447
-0.3064578125|,-5.8226984375,-7.6614453125,|1.5206849819999206
-0.15322890625|,-5.209782812499999,-7.50821640625,|1.521315915999935
-0.15322890625|,-5.209782812499999,-7.50821640625,|1.5218345069999941
-0.15322890625|,-5.516240625,-7.81467421875,|1.5223109099999874
-0.15322890625|,-5.516240625,-7.81467421875,|1.5228117929999598
-0.15322890625|,-5.516240625,-7.81467421875,|1.5232415299999502
0.0|,-5.516240625,-7.6614453125,|1.523654808999936
0.0|,-5.516240625,-7.6614453125,|1.5240656400000034
0.0|,-5.516240625,-7.6614453125,|1.5245017830000052
-0.3064578125|,-5.209782812499999,-7.50821640625,|1.5249197489999915
-0.3064578125|,-5.209782812499999,-7.50821640625,|1.5253162049999673
-0.3064578125|,-5.209782812499999,-7.50821640625,|1.5256779219999999
-0.15322890625|,-5.66946953125,-7.81467421875,|1.5260322949999363
-0.15322890625|,-5.66946953125,-7.81467421875,|1.5263888549999365
-0.15322890625|,-5.66946953125,-7.81467421875,|1.5267427589999443
-0.15322890625|,-5.66946953125,-7.81467421875,|1.5270960379999678
-0.3064578125|,-5.209782812499999,-7.81467421875,|1.5274485879999702
-0.3064578125|,-5.209782812499999,-7.81467421875,|1.5278030129999252
-0.3064578125|,-5.209782812499999,-7.81467421875,|1.5281572819999383
-0.15322890625|,-5.516240625,-7.201758593749999,|1.528666080999983
-0.15322890625|,-5.516240625,-7.201758593749999,|1.529239672000017
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.5298247719999836
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.5303949770000145
-0.3064578125|,-5.363011718749999,-7.50821640625,|1.5308379439999271
-0.45968671874999995|,-5.66946953125,-7.81467421875,|1.5312568470000087
-0.45968671874999995|,-5.66946953125,-7.81467421875,|1.5316698660000156
-0.45968671874999995|,-5.66946953125,-7.81467421875,|1.5320799679999482
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.532529808999925
-0.45968671874999995|,-5.363011718749999,-7.81467421875,|1.532960743999979
-0.45968671874999995|,-5.363011718749999,-7.50821640625,|1.533375949999936
-0.45968671874999995|,-5.516240625,-7.50821640625,|1.5338312069999347
-0.45968671874999995|,-5.516240625,-7.50821640625,|1.5343879229999402
-0.612915625|,-5.363011718749999,-7.81467421875,|1.5349217219999218
-0.612915625|,-5.363011718749999,-7.81467421875,|1.5354063539999743
-0.612915625|,-5.66946953125,-7.967903124999999,|1.535894892999977
-0.612915625|,-5.66946953125,-7.967903124999999,|1.5364108799999485
-0.612915625|,-5.66946953125,-7.967903124999999,|1.5368518149999773
-0.7661445312499999|,-5.516240625,-7.6614453125,|1.5372722289999956
-0.7661445312499999|,-5.516240625,-7.6614453125,|1.5376877989999684
-0.7661445312499999|,-5.516240625,-7.6614453125,|1.5380988389999857
-0.7661445312499999|,-5.66946953125,-7.50821640625,|1.53855367999995
-0.7661445312499999|,-5.66946953125,-7.50821640625,|1.539113780999969
-0.9193734374999999|,-5.363011718749999,-7.81467421875,|1.5396308089999593
-0.9193734374999999|,-5.363011718749999,-7.81467421875,|1.5401208579999093
-0.9193734374999999|,-5.363011718749999,-7.81467421875,|1.5407315319999952
-0.9193734374999999|,-5.66946953125,-7.967903124999999,|1.541309393000006
-0.9193734374999999|,-5.66946953125,-7.967903124999999,|1.5417994419999559
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5422300120000045
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5426434989999507
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5430598509999527
-1.0726023437499999|,-5.66946953125,-7.6614453125,|1.5435063589999345
-1.0726023437499999|,-5.66946953125,-7.6614453125,|1.544050105999986
-1.0726023437499999|,-5.363011718749999,-7.81467421875,|1.5446752059999653
-1.0726023437499999|,-5.363011718749999,-7.81467421875,|1.545200723999983
-1.0726023437499999|,-5.363011718749999,-7.967903124999999,|1.5457357209999145
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.546307124000009
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.5467760269999644
-1.22583125|,-5.516240625,-8.12113203125,|1.5472023269999227
-1.22583125|,-5.516240625,-8.12113203125,|1.5476138349999928
-1.22583125|,-5.516240625,-8.12113203125,|1.548023779999994
-1.22583125|,-5.516240625,-7.967903124999999,|1.548494714999947
-1.22583125|,-5.516240625,-7.967903124999999,|1.5490467429999626
-1.22583125|,-5.516240625,-7.81467421875,|1.5495910109999613
-1.22583125|,-5.516240625,-7.81467421875,|1.550126215999967
-1.22583125|,-5.516240625,-7.81467421875,|1.550655431999985
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5512566779999588
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5518188099999861
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5522895369999787
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5527080239999123
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.5531212509999932
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.5535728629999994
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.5541144219999978
-0.9193734374999999|,-5.516240625,-7.967903124999999,|1.554643638000016
-0.9193734374999999|,-5.516240625,-7.967903124999999,|1.555128738999997
-0.9193734374999999|,-5.363011718749999,-7.81467421875,|1.5556195169999683
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.5561708159999625
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.5567064900000105
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.557222736999961
-0.7661445312499999|,-5.363011718749999,-7.81467421875,|1.5577950769999234
-0.7661445312499999|,-5.516240625,-7.967903124999999,|1.558660644999918
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.5592979849999438
-0.7661445312499999|,-5.516240625,-7.81467421875,|1.559892356999967
-0.7661445312499999|,-5.516240625,-7.50821640625,|1.5606295399999226
-0.612915625|,-5.516240625,-7.50821640625,|1.561261619999982
-0.612915625|,-5.05655390625,-7.354987499999999,|1.5617722939999794
-1.8387468749999998|,-5.05655390625,-7.354987499999999,|1.5622444779999114
-1.8387468749999998|,-5.05655390625,-7.354987499999999,|1.562677287999918
-0.612915625|,-4.75009609375,-7.354987499999999,|1.5630965569999944
-0.612915625|,-4.75009609375,-7.354987499999999,|1.5635528039999826
-0.612915625|,-4.75009609375,-7.354987499999999,|1.5641095199999882
0.0|,-5.363011718749999,-7.967903124999999,|1.5646674329999541
0.0|,-5.363011718749999,-7.967903124999999,|1.5651473259999875
-0.7661445312499999|,-5.516240625,-7.354987499999999,|1.5656347709999636
-0.7661445312499999|,-5.516240625,-7.354987499999999,|1.5661139869999943
-0.7661445312499999|,-5.516240625,-7.354987499999999,|1.5665791409999201
-0.612915625|,-5.66946953125,-7.50821640625,|1.5670400230000041
-0.612915625|,-5.66946953125,-7.50821640625,|1.5674663229999624
-0.612915625|,-5.209782812499999,-8.427589843749999,|1.5679393929999605
-0.3064578125|,-5.209782812499999,-8.427589843749999,|1.568553399999928
-0.612915625|,-5.363011718749999,-6.58884296875,|1.5692137610000145
-0.612915625|,-5.363011718749999,-6.58884296875,|1.5698377669999672
-0.612915625|,-6.58884296875,-5.8226984375,|1.5703655769999614
-0.3064578125|,-6.58884296875,-5.8226984375,|1.5707977099999653
-0.3064578125|,-6.58884296875,-5.8226984375,|1.5712189569999282
-0.3064578125|,-4.75009609375,-8.12113203125,|1.571626402999982
-0.3064578125|,-4.75009609375,-8.12113203125,|1.5720387439999968
-0.3064578125|,-4.75009609375,-8.12113203125,|1.5724763459999167
-0.3064578125|,-5.363011718749999,-9.04050546875,|1.5728980100000172
-0.3064578125|,-5.363011718749999,-9.04050546875,|1.5733125389999714
-0.3064578125|,-5.363011718749999,-9.04050546875,|1.57376779599997
-0.45968671874999995|,-4.5968671875,-9.193734375,|1.5743203449999328
-0.45968671874999995|,-4.5968671875,-9.193734375,|1.5748361759999625
-0.45968671874999995|,-6.4356140625,-6.742071875,|1.5753244019999784
-0.45968671874999995|,-6.4356140625,-6.742071875,|1.5758147639999152
-0.45968671874999995|,-6.4356140625,-6.742071875,|1.5763273129999789
-0.612915625|,-5.05655390625,-6.742071875,|1.576759913999922
-0.612915625|,-5.05655390625,-6.742071875,|1.577175223999916
-0.612915625|,-5.05655390625,-6.742071875,|1.5775835549999329
-0.612915625|,-5.97592734375,-7.201758593749999,|1.5779913650000026
-0.612915625|,-5.97592734375,-7.201758593749999,|1.5784072999999808
-0.612915625|,-5.97592734375,-7.201758593749999,|1.5788638599999558
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.5794119820000105
-1.0726023437499999|,-5.516240625,-7.967903124999999,|1.579932916999951
-0.7661445312499999|,-5.8226984375,-7.048529687499999,|1.5804501009999967
-0.7661445312499999|,-5.8226984375,-7.048529687499999,|1.5809567129999778
-0.7661445312499999|,-5.8226984375,-6.89530078125,|1.5814270739999756
-0.612915625|,-5.66946953125,-6.89530078125,|1.581847541000002
-0.612915625|,-5.66946953125,-6.89530078125,|1.5822582669999292
-0.612915625|,-5.66946953125,-9.193734375,|1.5826696709999624
-0.7661445312499999|,-4.75009609375,-9.193734375,|1.5830774809999184
-0.7661445312499999|,-4.75009609375,-9.193734375,|1.5835270619999164
-1.0726023437499999|,-5.66946953125,-9.5001921875,|1.5840807569999242
-1.0726023437499999|,-5.66946953125,-9.5001921875,|1.5846268989999999
-1.0726023437499999|,-5.66946953125,-7.81467421875,|1.5851136149999547
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.5856040809999286
-1.0726023437499999|,-5.516240625,-7.81467421875,|1.586076473999924
-1.0726023437499999|,-6.282385156249999,-5.8226984375,|1.58649891999994
-1.0726023437499999|,-6.282385156249999,-5.8226984375,|1.5869160529999817
-1.0726023437499999|,-6.282385156249999,-5.8226984375,|1.5873279249999541
-1.37906015625|,-5.363011718749999,-7.048529687499999,|1.5877390169999899
-1.37906015625|,-5.363011718749999,-7.048529687499999,|1.5881494829999383
-1.37906015625|,-5.363011718749999,-7.048529687499999,|1.5886311990000195
-1.8387468749999998|,-5.97592734375,-9.193734375,|1.589181716999974
-1.8387468749999998|,-5.97592734375,-9.193734375,|1.5897203590000117
-1.8387468749999998|,-5.363011718749999,-8.8872765625,|1.5902007209999738
-1.8387468749999998|,-5.363011718749999,-8.8872765625,|1.5906924889999345
-1.8387468749999998|,-5.363011718749999,-8.8872765625,|1.5911760799999684
-1.68551796875|,-5.97592734375,-7.354987499999999,|1.5915962340000078
-1.68551796875|,-5.97592734375,-7.354987499999999,|1.5920081059999802
-1.68551796875|,-5.97592734375,-7.354987499999999,|1.5924508119999246
-1.68551796875|,-5.66946953125,-7.81467421875,|1.592818465999926
-1.68551796875|,-5.66946953125,-7.81467421875,|1.5931734639999604
-1.68551796875|,-5.66946953125,-7.81467421875,|1.593525440999997
-1.22583125|,-5.66946953125,-8.12113203125,|1.5938775739999755
-1.22583125|,-5.66946953125,-8.12113203125,|1.59423080199997
-1.22583125|,-5.66946953125,-8.12113203125,|1.594584288999954
-1.22583125|,-5.66946953125,-8.12113203125,|1.5949354329999323
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.5952889199999163
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.5956409499999609
-1.0726023437499999|,-5.66946953125,-7.50821640625,|1.5959978219999584
-0.9193734374999999|,-5.516240625,-7.354987499999999,|1.5964195389999531
