time,|spark
80207|,|70
80207|,|780
80208|,|1023
80209|,|754
80210|,|377
80211|,|320
80212|,|312
80214|,|325
80214|,|335
80215|,|348
80216|,|392
80217|,|405
80218|,|397
80219|,|392
80219|,|400
80220|,|407
80221|,|404
80222|,|398
80223|,|397
80223|,|389
80224|,|384
80225|,|376
80226|,|408
80227|,|1023
80228|,|661
80229|,|0
80229|,|931
80230|,|1023
80231|,|743
80232|,|348
80233|,|306
80233|,|300
80234|,|310
80235|,|313
80236|,|327
80237|,|377
80238|,|369
80238|,|364
80239|,|355
80240|,|368
80241|,|374
80242|,|367
80243|,|364
80243|,|363
80244|,|362
80245|,|357
80246|,|363
80247|,|585
80248|,|763
80248|,|72
80249|,|816
80250|,|1023
80251|,|753
80252|,|383
80253|,|324
80253|,|318
80254|,|328
80256|,|334
80257|,|342
80258|,|384
80259|,|395
80259|,|388
80260|,|379
80261|,|384
80262|,|389
80263|,|388
80264|,|384
80264|,|382
80265|,|380
80266|,|381
80267|,|376
80268|,|402
80268|,|1023
80269|,|660
80270|,|0
80271|,|742
80272|,|708
80273|,|738
80273|,|345
80274|,|302
80275|,|297
80276|,|306
80277|,|312
80278|,|322
80278|,|379
80279|,|375
80280|,|373
80281|,|372
80282|,|381
80283|,|386
80283|,|380
80284|,|377
80285|,|377
80286|,|376
80287|,|374
80287|,|377
80288|,|462
80289|,|776
80290|,|627
80291|,|824
80292|,|1023
80293|,|736
80293|,|414
80294|,|329
80295|,|317
80296|,|325
80297|,|334
80299|,|337
80299|,|367
80300|,|397
80301|,|387
80302|,|379
80303|,|380
80304|,|392
80304|,|389
80305|,|378
80306|,|378
80307|,|377
80308|,|379
80309|,|371
80309|,|381
80310|,|737
80311|,|737
80312|,|72
80313|,|549
80313|,|982
80314|,|750
80315|,|422
80316|,|321
80317|,|307
80318|,|314
80318|,|320
80319|,|326
80320|,|350
80321|,|383
80322|,|372
80323|,|369
80323|,|382
80324|,|392
80325|,|389
80326|,|379
80327|,|381
80328|,|381
80328|,|378
80329|,|374
80330|,|424
80331|,|876
80332|,|651
80332|,|0
80333|,|844
80334|,|1023
80335|,|771
80336|,|342
80337|,|320
80337|,|320
80338|,|328
80339|,|335
80340|,|349
80342|,|394
80343|,|398
80343|,|388
80344|,|388
80345|,|403
80346|,|405
80347|,|396
80348|,|396
80348|,|395
80349|,|394
80350|,|387
80351|,|387
80352|,|555
80352|,|776
80353|,|156
80354|,|441
80355|,|795
80356|,|745
80357|,|428
80357|,|316
80358|,|302
80359|,|314
80360|,|327
80361|,|341
80362|,|364
80362|,|377
80363|,|366
80364|,|359
80365|,|365
80366|,|371
80367|,|367
80367|,|362
80368|,|364
80369|,|363
80370|,|358
80371|,|349
80372|,|407
80372|,|768
80373|,|623
80374|,|923
80375|,|1023
80376|,|785
80377|,|432
80377|,|329
80378|,|314
80379|,|321
80380|,|331
80381|,|340
80382|,|364
80382|,|400
80384|,|391
80385|,|384
80386|,|396
80387|,|406
80388|,|397
80388|,|389
80389|,|394
80390|,|396
80391|,|392
80392|,|386
80393|,|424
80393|,|1023
80394|,|666
80395|,|0
80396|,|293
80397|,|1023
80398|,|741
80398|,|335
80399|,|300
80400|,|297
80401|,|308
80402|,|311
80403|,|316
80403|,|348
80404|,|351
80405|,|357
80406|,|360
80407|,|374
80408|,|378
80408|,|366
80409|,|364
80410|,|368
80411|,|370
80412|,|359
80413|,|378
80413|,|883
80414|,|721
80415|,|20
80416|,|799
80417|,|1023
80417|,|758
80418|,|354
80419|,|319
80420|,|317
80421|,|326
80422|,|334
80422|,|340
80423|,|376
80424|,|377
80425|,|378
80427|,|373
80428|,|384
80428|,|387
80429|,|375
80430|,|374
80431|,|378
80432|,|381
80433|,|373
80433|,|377
80434|,|481
80435|,|781
80436|,|509
80437|,|522
80438|,|684
80438|,|769
80439|,|488
80440|,|307
80441|,|289
80442|,|293
80443|,|302
80443|,|308
80444|,|320
80445|,|340
80446|,|352
80447|,|344
80448|,|352
80448|,|364
80449|,|365
80450|,|356
80451|,|355
80452|,|352
80453|,|346
80453|,|341
80454|,|397
80455|,|798
80456|,|653
80457|,|1023
80458|,|1008
80459|,|769
80459|,|431
80460|,|334
80461|,|318
80462|,|326
80463|,|335
80463|,|339
80464|,|351
80465|,|367
80466|,|382
80467|,|386
80468|,|392
80468|,|399
80470|,|396
80471|,|387
80472|,|390
80473|,|390
80474|,|386
80474|,|379
80475|,|419
80476|,|1023
80477|,|667
80478|,|0
80479|,|609
80479|,|1023
80480|,|735
80481|,|330
80482|,|294
80483|,|292
80484|,|301
80484|,|310
80485|,|313
80486|,|347
80487|,|358
80488|,|350
80489|,|347
80489|,|360
80490|,|365
80491|,|355
80492|,|356
80493|,|354
80494|,|349
80494|,|340
80495|,|358
80496|,|776
80497|,|725
80498|,|24
80498|,|729
80499|,|1023
80500|,|748
80501|,|349
80502|,|313
80503|,|313
80504|,|324
80504|,|332
80505|,|335
80506|,|365
80507|,|373
80508|,|377
80508|,|371
80509|,|384
80510|,|391
80512|,|378
80513|,|375
80514|,|373
80514|,|372
80515|,|366
80516|,|366
80517|,|464
80518|,|787
80519|,|598
80519|,|322
80520|,|1023
80521|,|747
80522|,|454
80523|,|312
80524|,|294
80525|,|303
80525|,|310
80526|,|311
80527|,|326
80528|,|349
80529|,|356
80529|,|347
80530|,|354
80531|,|367
80532|,|360
80533|,|354
80534|,|353
80534|,|354
80535|,|349
80536|,|350
80537|,|424
80538|,|799
80539|,|620
80539|,|826
80540|,|1011
80541|,|733
80542|,|410
80543|,|322
80544|,|312
80545|,|320
80545|,|328
80546|,|333
80547|,|348
80548|,|368
80549|,|383
80549|,|373
80550|,|378
80551|,|388
80552|,|384
80553|,|377
80555|,|377
80555|,|380
80556|,|377
80557|,|375
80558|,|426
80559|,|789
80560|,|664
80560|,|0
80561|,|698
80562|,|1023
80563|,|739
80564|,|320
80565|,|286
80565|,|286
80566|,|298
80567|,|304
80568|,|308
80569|,|336
80570|,|333
80570|,|329
80571|,|329
80572|,|342
80573|,|344
80574|,|337
80574|,|337
80575|,|338
80576|,|342
80577|,|337
80578|,|377
80579|,|1023
80580|,|649
80580|,|1023
80581|,|1023
80582|,|773
80583|,|413
80584|,|327
80585|,|313
80586|,|324
80586|,|336
80587|,|345
80588|,|368
80589|,|374
80590|,|371
80591|,|365
80591|,|377
80592|,|382
80593|,|374
80594|,|369
80595|,|369
80595|,|368
80596|,|361
80598|,|363
80599|,|439
80600|,|781
80601|,|627
80601|,|583
80602|,|336
80603|,|774
80604|,|637
80605|,|314
80606|,|295
80606|,|299
80607|,|307
80608|,|308
80609|,|322
80610|,|337
80611|,|350
80611|,|343
80612|,|351
80613|,|366
80614|,|363
80615|,|360
80616|,|361
80616|,|359
80617|,|355
80618|,|360
80619|,|496
80620|,|776
80621|,|63
80621|,|760
80622|,|1023
80623|,|743
80624|,|368
80625|,|307
80626|,|306
80626|,|316
80627|,|324
80628|,|327
80629|,|353
80630|,|355
80631|,|356
80631|,|354
80632|,|366
80633|,|369
80634|,|362
80635|,|360
80635|,|358
80636|,|354
80637|,|347
80638|,|353
80640|,|546
80641|,|773
80641|,|90
80642|,|776
80643|,|775
80644|,|755
80645|,|407
80646|,|298
80646|,|285
80647|,|295
80648|,|303
80649|,|305
80650|,|324
80651|,|332
80651|,|339
80652|,|335
80653|,|346
80654|,|354
80655|,|352
80656|,|348
80656|,|349
80657|,|348
80658|,|339
80659|,|342
80660|,|480
80660|,|771
80661|,|64
80662|,|836
80663|,|1023
80664|,|745
80665|,|384
80665|,|318
80666|,|315
80667|,|325
80668|,|333
80669|,|336
80670|,|359
80670|,|368
80671|,|369
80672|,|360
80673|,|370
80674|,|375
80675|,|370
80675|,|369
80676|,|370
80677|,|370
80678|,|362
80679|,|363
80680|,|441
80680|,|779
80681|,|633
80683|,|709
80684|,|586
80685|,|707
80686|,|483
80686|,|294
80687|,|275
80688|,|284
80689|,|295
80690|,|302
80691|,|311
80691|,|334
80692|,|329
80693|,|324
80694|,|331
80695|,|345
80696|,|340
80696|,|337
80697|,|336
80698|,|333
80699|,|331
80700|,|329
80700|,|397
80701|,|780
80702|,|623
80703|,|824
80704|,|1004
80705|,|751
80706|,|416
80706|,|326
80707|,|312
80708|,|320
80709|,|334
80710|,|342
80711|,|373
80711|,|383
80712|,|374
80713|,|366
80714|,|377
80715|,|379
80716|,|374
80716|,|367
80717|,|371
80718|,|370
80719|,|363
80720|,|360
80721|,|420
80721|,|721
80722|,|643
80723|,|1023
80724|,|1
80726|,|1023
80726|,|756
80727|,|314
80728|,|290
80729|,|292
80730|,|301
80731|,|305
80731|,|317
80732|,|333
80733|,|324
80734|,|335
80735|,|346
80736|,|355
80736|,|353
80737|,|346
80738|,|351
80739|,|353
80740|,|348
80741|,|345
80741|,|408
80742|,|785
80743|,|640
80744|,|861
80745|,|1023
80746|,|761
80746|,|407
80747|,|315
80748|,|303
80749|,|313
80750|,|327
80751|,|345
80751|,|363
80752|,|368
80753|,|358
80754|,|349
80755|,|357
80756|,|362
80756|,|356
80757|,|352
80758|,|356
80759|,|359
80760|,|358
80761|,|354
80761|,|427
80762|,|801
80763|,|619
80764|,|643
80765|,|533
80766|,|791
80766|,|608
80768|,|320
80769|,|302
80770|,|309
80771|,|322
80772|,|331
80772|,|349
80773|,|372
80774|,|367
80775|,|360
80776|,|366
80777|,|374
80777|,|371
80778|,|365
80779|,|365
80780|,|366
80781|,|362
80782|,|359
80782|,|432
80783|,|755
80784|,|627
80785|,|834
80786|,|1023
80787|,|769
80787|,|404
80788|,|329
80789|,|320
80790|,|326
80791|,|334
80792|,|340
80792|,|364
80793|,|387
80794|,|384
80795|,|377
80796|,|385
80797|,|391
80797|,|386
80798|,|383
80799|,|389
80800|,|392
80801|,|389
80802|,|385
80802|,|449
80803|,|724
80804|,|649
80805|,|888
80806|,|999
80807|,|1023
80807|,|507
80808|,|316
80809|,|299
80811|,|303
80812|,|312
80813|,|318
80813|,|332
80814|,|355
80815|,|352
80816|,|346
80817|,|352
80818|,|367
80818|,|362
80819|,|355
80820|,|358
80821|,|358
80822|,|353
80823|,|349
80823|,|413
80824|,|814
80825|,|627
80826|,|904
80827|,|1023
80828|,|721
80828|,|419
80829|,|325
80830|,|314
80831|,|321
80832|,|336
80833|,|341
80833|,|371
80834|,|390
80835|,|381
80836|,|374
80837|,|382
80838|,|388
80838|,|385
80839|,|377
80840|,|379
80841|,|379
80842|,|375
80843|,|367
80843|,|404
80844|,|1023
80845|,|647
80846|,|0
80847|,|0
80847|,|1023
80848|,|745
80849|,|353
80850|,|307
80851|,|300
80852|,|307
80852|,|314
80854|,|319
80855|,|355
80856|,|372
80857|,|365
80857|,|363
80858|,|380
80859|,|384
80860|,|372
80861|,|370
80862|,|374
80862|,|374
80863|,|368
80864|,|377
80865|,|624
80866|,|772
80867|,|72
80867|,|767
80868|,|1023
80869|,|756
80870|,|372
80871|,|314
80872|,|305
80872|,|315
80873|,|321
80874|,|323
80875|,|346
80876|,|351
80877|,|359
80877|,|354
80878|,|364
80879|,|373
80880|,|371
80881|,|365
80882|,|369
80882|,|369
80883|,|364
80884|,|359
80885|,|407
80886|,|567
80887|,|652
80887|,|0
80888|,|480
80889|,|1023
80890|,|732
80891|,|318
80891|,|285
80892|,|280
80893|,|289
80894|,|295
80896|,|299
80897|,|340
80897|,|347
80898|,|337
80899|,|333
80900|,|349
80901|,|350
80902|,|340
80902|,|343
80903|,|342
80904|,|337
80905|,|330
80906|,|339
80907|,|611
80907|,|758
80908|,|53
80909|,|628
80910|,|987
80911|,|744
80911|,|372
80912|,|304
80913|,|295
80914|,|305
80915|,|316
80916|,|318
80916|,|341
80917|,|369
80918|,|363
80919|,|354
80920|,|363
80921|,|373
80921|,|369
80922|,|363
80923|,|363
80924|,|361
80925|,|358
80926|,|351
80926|,|387
80927|,|1023
80928|,|661
80929|,|0
80930|,|774
80930|,|957
80931|,|736
80932|,|335
80933|,|294
80934|,|289
80935|,|298
80935|,|301
80936|,|304
80937|,|337
80939|,|348
80940|,|339
80941|,|331
80941|,|346
80942|,|354
80943|,|347
80944|,|348
80945|,|350
80946|,|349
80946|,|344
80947|,|353
80948|,|544
80949|,|776
80950|,|69
80950|,|772
80951|,|1023
80952|,|752
80953|,|373
80954|,|311
80955|,|303
80956|,|315
80956|,|325
80957|,|330
80958|,|364
80959|,|376
80960|,|367
80961|,|358
80961|,|368
80962|,|374
80963|,|374
80964|,|369
80965|,|367
80965|,|365
80966|,|362
80967|,|358
80968|,|401
80969|,|1023
80970|,|646
80971|,|0
80971|,|894
80972|,|1023
80973|,|743
80974|,|330
80975|,|301
80975|,|303
80976|,|312
80977|,|316
80978|,|325
80979|,|370
80980|,|363
80980|,|356
80982|,|357
80983|,|370
80984|,|373
80985|,|365
80986|,|363
80986|,|363
80987|,|360
80988|,|356
80989|,|384
80990|,|947
80991|,|701
80991|,|0
80992|,|745
80993|,|1023
80994|,|743
80995|,|339
80995|,|307
80996|,|305
80997|,|316
80998|,|319
80999|,|323
81000|,|355
81000|,|367
81001|,|362
81002|,|352
81003|,|368
81004|,|375
81005|,|368
81005|,|369
81006|,|369
81007|,|369
81008|,|365
81009|,|370
81010|,|548
81010|,|774
81011|,|95
81012|,|652
81013|,|764
81014|,|757
81014|,|422
81015|,|287
81016|,|272
81017|,|280
81018|,|288
81019|,|292
81019|,|302
81020|,|321
81021|,|326
81022|,|323
81024|,|326
81025|,|339
81025|,|342
81026|,|334
81027|,|332
81028|,|333
81029|,|332
81030|,|328
81030|,|340
81031|,|619
81032|,|762
81033|,|91
81034|,|644
81034|,|884
81035|,|750
81036|,|421
81037|,|313
81038|,|300
81039|,|304
81039|,|310
81040|,|313
81041|,|320
81042|,|345
81043|,|336
81044|,|343
81044|,|342
81045|,|361
81046|,|371
81047|,|363
81048|,|361
81049|,|362
81049|,|365
81050|,|361
81051|,|357
81052|,|414
81053|,|884
81054|,|671
81054|,|0
81055|,|731
81056|,|1023
81057|,|742
81058|,|337
81058|,|298
81059|,|292
81060|,|303
81061|,|311
81062|,|315
81063|,|332
81063|,|349
81064|,|344
81065|,|338
81067|,|344
81068|,|356
81069|,|354
81069|,|345
81070|,|347
81071|,|347
81072|,|347
81073|,|341
81074|,|339
81074|,|396
81075|,|824
81076|,|655
81077|,|0
81078|,|434
81078|,|1023
81079|,|742
81080|,|353
81081|,|308
81082|,|306
81083|,|314
81083|,|320
81084|,|324
81085|,|337
81086|,|364
81087|,|356
81088|,|347
81088|,|342
81089|,|353
81090|,|357
81091|,|355
81092|,|351
81093|,|348
81093|,|348
81094|,|350
81095|,|342
81096|,|350
81097|,|535
81098|,|771
81098|,|161
81099|,|875
81100|,|850
81101|,|1023
81102|,|707
81103|,|332
81103|,|312
81104|,|309
81105|,|318
81106|,|327
81107|,|343
81108|,|362
81108|,|376
81110|,|369
81111|,|367
81112|,|367
81113|,|376
81114|,|381
81114|,|375
81115|,|373
81116|,|375
81117|,|375
81118|,|371
81119|,|367
81119|,|375
81120|,|542
81121|,|776
81122|,|128
81123|,|976
81124|,|1016
81124|,|1023
81125|,|771
81126|,|334
81127|,|313
81128|,|316
81129|,|332
81130|,|346
81130|,|349
81131|,|358
81132|,|381
81133|,|369
81134|,|365
81135|,|362
81135|,|373
81136|,|379
81137|,|378
81138|,|371
81139|,|372
81139|,|372
81140|,|372
81141|,|365
81142|,|360
81143|,|386
81144|,|905
81144|,|730
81145|,|119
81146|,|823
81147|,|992
81148|,|1023
81149|,|447
81150|,|316
81150|,|302
81152|,|304
81153|,|317
81154|,|323
81155|,|322
81156|,|329
81156|,|353
81157|,|342
81158|,|336
81159|,|330
81160|,|335
81160|,|342
81161|,|342
81162|,|335
81163|,|335
81164|,|332
81165|,|332
81165|,|326
81166|,|309
81167|,|317
81168|,|552
81169|,|767
81170|,|171
81170|,|965
81171|,|926
81172|,|1023
81173|,|761
81174|,|359
81175|,|335
81176|,|338
81176|,|349
81177|,|360
81178|,|366
81179|,|370
81180|,|388
81180|,|397
81181|,|388
81182|,|378
81183|,|373
81184|,|382
81185|,|388
81185|,|385
81186|,|376
81187|,|372
81188|,|369
81189|,|366
81190|,|352
81190|,|336
81191|,|346
81192|,|569
81193|,|778
81195|,|156
81196|,|0
81196|,|762
81197|,|964
81198|,|758
81199|,|397
81200|,|335
81200|,|338
81201|,|339
81202|,|347
81203|,|354
81204|,|361
81205|,|366
81205|,|390
81206|,|381
81207|,|375
81208|,|368
81209|,|367
81210|,|377
81210|,|381
81211|,|376
81212|,|369
81213|,|367
81214|,|368
81215|,|364
81215|,|351
81216|,|345
81217|,|372
81218|,|691
81219|,|758
81220|,|187
81220|,|978
81221|,|912
81222|,|982
81223|,|747
81224|,|368
81224|,|328
81225|,|321
81226|,|324
81227|,|333
81228|,|334
81229|,|338
81229|,|343
81230|,|366
81231|,|358
81232|,|352
81233|,|345
81234|,|342
81234|,|352
81235|,|355
81236|,|351
81238|,|343
81239|,|338
81240|,|328
81240|,|318
81241|,|311
81242|,|301
81243|,|309
81244|,|391
81245|,|766
81245|,|678
81246|,|111
81247|,|734
81248|,|954
81249|,|1023
81250|,|493
81250|,|372
81251|,|354
81252|,|349
81253|,|358
81254|,|369
81255|,|371
81255|,|371
81256|,|380
81257|,|393
81258|,|383
81259|,|380
81260|,|372
81260|,|370
81261|,|376
81262|,|377
81263|,|372
81264|,|367
81265|,|359
81265|,|348
81266|,|343
81267|,|337
81268|,|332
81269|,|352
81270|,|590
81270|,|775
81271|,|160
81272|,|0
81273|,|855
81274|,|1023
81274|,|684
81275|,|463
81276|,|362
81277|,|346
81278|,|348
81280|,|356
81280|,|365
81281|,|369
81282|,|369
81283|,|378
81284|,|396
81285|,|385
81285|,|377
81286|,|370
81287|,|368
81288|,|377
81289|,|378
81290|,|368
81290|,|358
81291|,|352
81292|,|348
81293|,|343
81294|,|340
81295|,|335
81295|,|345
81296|,|409
81297|,|1023
81298|,|683
81299|,|129
81300|,|747
81300|,|909
81301|,|1023
81302|,|778
81303|,|337
81304|,|316
81305|,|307
81306|,|312
81306|,|318
81307|,|324
81308|,|325
81309|,|328
81310|,|347
81310|,|341
81311|,|334
81312|,|331
81313|,|326
81314|,|330
81315|,|333
81315|,|335
81316|,|326
81317|,|319
81318|,|317
81319|,|313
81320|,|311
81320|,|306
81321|,|300
81323|,|314
81324|,|478
81325|,|758
81326|,|485
81326|,|99
81327|,|877
81328|,|1023
81329|,|1023
81330|,|593
81331|,|347
81331|,|327
81332|,|322
81333|,|327
81334|,|331
81335|,|333
81336|,|334
81336|,|337
81337|,|356
81338|,|356
81339|,|344
81340|,|340
81341|,|335
81341|,|336
81342|,|341
81343|,|342
81344|,|335
81345|,|332
81346|,|330
81346|,|326
81347|,|324
81348|,|321
81349|,|319
81350|,|322
81351|,|351
81351|,|688
81352|,|761
81353|,|160
81354|,|0
81355|,|824
81355|,|947
81356|,|1023
81357|,|565
81358|,|347
81359|,|324
81360|,|317
81360|,|322
81361|,|328
81362|,|332
81363|,|333
81364|,|335
81366|,|348
81366|,|353
81367|,|344
81368|,|337
81369|,|330
81370|,|331
81371|,|335
81371|,|332
81372|,|320
81373|,|308
81374|,|306
81375|,|304
81376|,|300
81376|,|298
81377|,|293
81378|,|299
81379|,|338
81380|,|835
81381|,|750
81381|,|217
81382|,|0
81383|,|708
81384|,|1004
81385|,|916
81385|,|455
81386|,|339
81387|,|321
81388|,|313
81389|,|317
81390|,|322
81390|,|327
81391|,|328
81392|,|327
81393|,|343
81394|,|348
81395|,|339
81395|,|330
81396|,|323
81397|,|321
81398|,|328
81399|,|325
81400|,|315
81400|,|304
81401|,|302
81402|,|304
81403|,|304
81404|,|303
81405|,|301
81405|,|305
81406|,|328
81408|,|503
81409|,|754
81410|,|396
81411|,|128
81411|,|971
81412|,|1023
81413|,|1023
81414|,|604
81415|,|356
81416|,|331
81417|,|323
81417|,|325
81418|,|331
81419|,|332
81420|,|333
81421|,|330
81421|,|336
81422|,|349
81423|,|340
81424|,|335
81425|,|325
81426|,|320
81426|,|323
81427|,|326
81428|,|324
81429|,|312
81430|,|308
81431|,|309
81431|,|309
81432|,|308
81433|,|308
81434|,|306
81435|,|316
81436|,|356
81436|,|818
81437|,|750
81438|,|172
81439|,|0
81440|,|730
81440|,|976
81441|,|1023
81442|,|711
81443|,|354
81444|,|329
81445|,|319
81445|,|321
81446|,|325
81447|,|331
81448|,|333
81449|,|331
81451|,|335
81451|,|354
81452|,|345
81453|,|338
81454|,|332
81455|,|327
81456|,|332
81456|,|336
81457|,|335
81458|,|330
81459|,|324
81460|,|326
81461|,|328
81461|,|328
81462|,|327
81463|,|327
81464|,|332
81465|,|347
81466|,|443
81466|,|896
81467|,|692
81468|,|163
81469|,|686
81470|,|1023
81471|,|1023
81472|,|895
81472|,|386
81473|,|344
81474|,|327
81475|,|326
81476|,|328
81477|,|334
81477|,|336
81478|,|333
81479|,|334
81480|,|348
81481|,|355
81482|,|345
81482|,|339
81483|,|334
81484|,|333
81485|,|339
81486|,|337
81486|,|335
81487|,|328
81488|,|328
81489|,|328
81490|,|328
81491|,|328
81491|,|331
81492|,|331
81494|,|335
81495|,|362
81496|,|600
81497|,|769
81497|,|208
81498|,|119
81499|,|739
81500|,|984
81501|,|1023
81502|,|694
81503|,|364
81503|,|336
81504|,|325
81505|,|324
81506|,|327
81507|,|327
81507|,|329
81508|,|329
81509|,|333
81510|,|345
81511|,|350
81512|,|342
81512|,|337
81513|,|333
81514|,|326
81515|,|328
81516|,|329
81517|,|330
81517|,|325
81518|,|321
81519|,|323
81520|,|326
81521|,|331
81522|,|336
81522|,|338
81523|,|340
81524|,|352
81525|,|431
81526|,|1023
81527|,|679
81527|,|158
81528|,|941
81529|,|887
81530|,|796
81531|,|1023
81532|,|418
81533|,|356
81533|,|342
81534|,|336
81536|,|335
81537|,|339
81538|,|342
81539|,|346
81539|,|347
81540|,|348
81541|,|365
81542|,|362
81543|,|357
81544|,|349
81544|,|343
81545|,|344
81546|,|352
81547|,|352
81548|,|347
81549|,|341
81549|,|341
81550|,|344
81551|,|345
81552|,|345
81553|,|344
81553|,|345
81554|,|351
81555|,|379
81556|,|653
81557|,|761
81558|,|219
81558|,|118
81559|,|797
81560|,|1018
81561|,|1023
81562|,|599
81563|,|381
81564|,|356
81564|,|346
81565|,|345
81566|,|348
81567|,|351
81568|,|351
81569|,|351
81569|,|352
81570|,|365
81571|,|378
81572|,|367
81573|,|363
81574|,|361
81574|,|356
81575|,|355
81576|,|359
81577|,|358
81579|,|358
81580|,|354
81580|,|352
81581|,|353
81582|,|356
81583|,|364
81584|,|367
81585|,|365
81585|,|368
81586|,|394
81587|,|612
81588|,|752
81589|,|224
81590|,|135
81590|,|761
81591|,|650
81592|,|1023
81593|,|951
81594|,|413
81595|,|365
81595|,|354
81596|,|351
81597|,|351
81598|,|355
81599|,|359
81600|,|363
81600|,|364
81601|,|365
81602|,|382
81603|,|380
81604|,|374
81605|,|369
81605|,|364
81606|,|363
81607|,|371
81608|,|372
81609|,|372
81610|,|367
81610|,|365
81611|,|365
81612|,|366
81613|,|366
81614|,|363
81614|,|363
81615|,|362
81616|,|370
81617|,|432
81618|,|1023
81619|,|701
81620|,|215
81620|,|0
81622|,|832
81623|,|1023
81624|,|1023
81625|,|512
81626|,|379
81626|,|355
81627|,|346
81628|,|349
81629|,|353
81630|,|355
81631|,|356
81631|,|357
81632|,|361
81633|,|369
81634|,|379
81635|,|371
81636|,|366
81636|,|364
81637|,|361
81638|,|360
81639|,|364
81640|,|369
81640|,|368
81641|,|362
81642|,|361
81643|,|362
81644|,|366
81645|,|369
81645|,|368
81646|,|365
81647|,|363
81648|,|371
81649|,|426
81650|,|998
81650|,|731
81651|,|171
81652|,|64
81653|,|770
81654|,|821
81655|,|1023
81655|,|839
81656|,|405
81657|,|372
81658|,|356
81659|,|353
81660|,|357
81660|,|364
81661|,|368
81662|,|367
81664|,|369
81665|,|374
81666|,|392
81666|,|385
81667|,|379
81668|,|376
81669|,|374
81670|,|373
81671|,|378
81671|,|379
81672|,|379
81673|,|373
81674|,|375
81675|,|375
81676|,|372
81676|,|373
81677|,|376
81678|,|374
81679|,|368
81680|,|374
81680|,|413
81681|,|864
81682|,|749
81683|,|192
81684|,|100
81685|,|830
81685|,|1023
81686|,|1023
81687|,|737
81688|,|387
81689|,|362
81690|,|351
81691|,|348
81691|,|350
81692|,|354
81693|,|360
81694|,|361
81695|,|359
81696|,|363
81696|,|379
81697|,|379
81698|,|373
81699|,|367
81700|,|361
81701|,|361
81701|,|366
81702|,|366
81703|,|366
81704|,|362
